,Fp1,F7,FT9,FT10,F8,Fp2,AFz,AF4
Fp1,0.6367763904653803,0.019296254256526674,0.0,0.0,0.0,0.3439273552780931,0.0,0.0
F7,0.14393939393939395,0.7878787878787878,0.0,0.0,0.0,0.06818181818181818,0.0,0.0
FT9,0.0,0.0,0.328,0.0,0.336,0.0,0.0,0.336
FT10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.07355516637478109,0.0,0.6409807355516638,0.0,0.0,0.28546409807355516
Fp2,0.4959083469721768,0.011456628477905073,0.0,0.0,0.0,0.49263502454991814,0.0,0.0
AFz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF4,0.0,0.0,0.07734806629834254,0.0,0.292817679558011,0.0,0.0,0.6298342541436464
