,Fp1,FT9,Fp2,AFz,F1,AF8,AF4,F2
Fp1,0.540812055253244,0.0,0.25449979070740897,0.204688154039347,0.0,0.0,0.0,0.0
FT9,0.0,0.6523582405935348,0.0,0.0,0.15315315315315314,0.0,0.08532061473237944,0.10916799152093269
Fp2,0.2375195007800312,0.0,0.5826833073322933,0.1641965678627145,0.0,0.0,0.0,0.015600624024960999
AFz,0.22791353383458646,0.0,0.19595864661654136,0.5084586466165414,0.0042293233082706765,0.022086466165413533,0.0,0.041353383458646614
F1,0.0,0.1264118158123371,0.0,0.0047784535186794095,0.4834926151172893,0.0,0.17549956559513466,0.20981754995655952
AF8,0.0,0.0,0.0,0.029450261780104712,0.0,0.7408376963350786,0.22971204188481675,0.0
AF4,0.0,0.06818181818181818,0.0,0.0,0.16776859504132233,0.14586776859504133,0.5743801652892562,0.043801652892561986
F2,0.0,0.1224249558563861,0.024720423778693348,0.05414949970570924,0.2831077104178929,0.0,0.06003531489111242,0.45556209535020603
