,cuneus-lh,entorhinal-lh,frontalpole-lh,frontalpole-rh,parahippocampal-rh,pericalcarine-rh,rostralanteriorcingulate-rh,temporalpole-lh
cuneus-lh,0.7655417406749556,0.019538188277087035,0.0763765541740675,0.019538188277087035,0.0,0.04262877442273535,0.03374777975133215,0.04262877442273535
entorhinal-lh,0.014397905759162303,0.668848167539267,0.010471204188481676,0.060209424083769635,0.07460732984293193,0.024869109947643978,0.0,0.14659685863874344
frontalpole-lh,0.0550122249388753,0.006112469437652812,0.6075794621026895,0.13447432762836187,0.003667481662591687,0.11491442542787286,0.04645476772616137,0.03178484107579462
frontalpole-rh,0.010882708585247884,0.053204353083434096,0.13784764207980654,0.5985489721886336,0.020556227327690448,0.06166868198307134,0.11608222490931076,0.0012091898428053204
parahippocampal-rh,0.0,0.09259259259259259,0.0016835016835016834,0.02861952861952862,0.7154882154882155,0.03367003367003367,0.03872053872053872,0.08922558922558922
pericalcarine-rh,0.027210884353741496,0.02040816326530612,0.12244897959183673,0.07210884353741497,0.02857142857142857,0.7210884353741497,0.0027210884353741495,0.005442176870748299
rostralanteriorcingulate-rh,0.03015873015873016,0.0,0.05873015873015873,0.13968253968253969,0.03015873015873016,0.006349206349206349,0.734920634920635,0.0
temporalpole-lh,0.035487959442332066,0.1444866920152091,0.02788339670468948,0.0038022813688212928,0.0697084917617237,0.0038022813688212928,0.0,0.714828897338403
