,frontalpole-lh,frontalpole-rh,fusiform-rh,inferiortemporal-rh,isthmuscingulate-rh,parahippocampal-rh,pericalcarine-rh,temporalpole-rh
frontalpole-lh,0.8867102396514162,0.026143790849673203,0.0,0.0,0.0,0.0,0.0,0.08714596949891068
frontalpole-rh,0.01366120218579235,0.7199453551912568,0.050546448087431695,0.05327868852459016,0.02185792349726776,0.0546448087431694,0.0,0.0860655737704918
fusiform-rh,0.0,0.027920646583394562,0.3218221895664952,0.21895664952240998,0.11168258633357825,0.23952975753122704,0.08008817046289493,0.0
inferiortemporal-rh,0.0,0.030069390902081727,0.22976098689282962,0.3045489591364688,0.1017733230531997,0.25212027756360833,0.07864302235929067,0.0030840400925212026
isthmuscingulate-rh,0.0,0.010238907849829351,0.13139931740614336,0.1075085324232082,0.39078498293515357,0.16382252559726962,0.1962457337883959,0.0
parahippocampal-rh,0.0,0.025769506084466716,0.21975662133142448,0.2290622763063708,0.13600572655690765,0.30637079455977095,0.08303507516105942,0.0
pericalcarine-rh,0.0019083969465648854,0.0,0.10019083969465649,0.08969465648854962,0.21374045801526717,0.11068702290076336,0.44751908396946566,0.03625954198473282
temporalpole-rh,0.05071521456436931,0.08452535760728218,0.002600780234070221,0.005201560468140442,0.0,0.0,0.04681404421326398,0.8101430429128739
