,bankssts-lh,caudalanteriorcingulate-lh,cuneus-lh,frontalpole-rh,isthmuscingulate-rh,lateralorbitofrontal-rh,superiorparietal-lh,temporalpole-rh
bankssts-lh,0.2301980198019802,0.03217821782178218,0.10148514851485149,0.13861386138613863,0.11138613861386139,0.11386138613861387,0.16831683168316833,0.10396039603960396
caudalanteriorcingulate-lh,0.04377880184331797,0.5829493087557603,0.07142857142857142,0.06682027649769585,0.07142857142857142,0.06912442396313365,0.03456221198156682,0.059907834101382486
cuneus-lh,0.1029126213592233,0.04854368932038835,0.2174757281553398,0.13009708737864079,0.13009708737864079,0.13398058252427184,0.1145631067961165,0.12233009708737864
frontalpole-rh,0.1402805611222445,0.04609218436873747,0.12625250501002003,0.18036072144288579,0.13627254509018036,0.15030060120240482,0.09418837675350701,0.12625250501002003
isthmuscingulate-rh,0.12304250559284116,0.05592841163310962,0.1476510067114094,0.15436241610738255,0.15659955257270694,0.13870246085011187,0.10514541387024609,0.1185682326621924
lateralorbitofrontal-rh,0.09904153354632587,0.038338658146964855,0.11022364217252396,0.12779552715654952,0.10063897763578275,0.23482428115015974,0.07348242811501597,0.21565495207667731
superiorparietal-lh,0.1712538226299694,0.027522935779816515,0.13149847094801223,0.10703363914373089,0.10703363914373089,0.09785932721712538,0.2415902140672783,0.1162079510703364
temporalpole-rh,0.09628378378378379,0.033783783783783786,0.10135135135135136,0.1097972972972973,0.08445945945945946,0.2179054054054054,0.08614864864864864,0.2702702702702703
