,caudalanteriorcingulate-lh,caudalanteriorcingulate-rh,frontalpole-lh,frontalpole-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,temporalpole-lh,temporalpole-rh
caudalanteriorcingulate-lh,0.42857142857142855,0.3673469387755102,0.0,0.0,0.08163265306122448,0.0,0.0,0.12244897959183673
caudalanteriorcingulate-rh,0.4375,0.3958333333333333,0.0,0.0,0.0625,0.0,0.0,0.10416666666666667
frontalpole-lh,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
frontalpole-rh,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
rostralanteriorcingulate-lh,0.06557377049180328,0.03278688524590164,0.0,0.0,0.6229508196721312,0.06557377049180328,0.08196721311475409,0.13114754098360656
rostralanteriorcingulate-rh,0.0,0.0,0.0,0.0,0.25,0.75,0.0,0.0
temporalpole-lh,0.0,0.0,0.0,0.0,0.21875,0.0,0.78125,0.0
temporalpole-rh,0.21052631578947367,0.15789473684210525,0.0,0.0,0.3157894736842105,0.0,0.0,0.3157894736842105
