,caudalanteriorcingulate-lh,caudalanteriorcingulate-rh,frontalpole-lh,frontalpole-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,temporalpole-lh,temporalpole-rh
caudalanteriorcingulate-lh,0.4412470023980815,0.37170263788968827,0.026378896882494004,0.016786570743405275,0.05275779376498801,0.05515587529976019,0.0,0.03597122302158273
caudalanteriorcingulate-rh,0.40617577197149646,0.41330166270783847,0.026128266033254157,0.014251781472684086,0.05938242280285035,0.0498812351543943,0.0,0.030878859857482184
frontalpole-lh,0.030476190476190476,0.03428571428571429,0.5428571428571428,0.06285714285714286,0.08,0.17523809523809525,0.02857142857142857,0.045714285714285714
frontalpole-rh,0.011111111111111112,0.008888888888888889,0.1,0.6577777777777778,0.03777777777777778,0.044444444444444446,0.03777777777777778,0.10222222222222223
rostralanteriorcingulate-lh,0.02768729641693811,0.035830618892508145,0.0781758957654723,0.030944625407166124,0.5651465798045603,0.18892508143322476,0.017915309446254073,0.05537459283387622
rostralanteriorcingulate-rh,0.02821869488536155,0.024691358024691357,0.13580246913580246,0.024691358024691357,0.20458553791887124,0.5379188712522046,0.02821869488536155,0.015873015873015872
temporalpole-lh,0.0,0.0,0.03508771929824561,0.056140350877192984,0.06666666666666667,0.04912280701754386,0.7649122807017544,0.028070175438596492
temporalpole-rh,0.03323262839879154,0.027190332326283987,0.07250755287009064,0.1299093655589124,0.12084592145015106,0.045317220543806644,0.012084592145015106,0.5589123867069486
