,bankssts-lh,caudalanteriorcingulate-lh,cuneus-lh,frontalpole-rh,isthmuscingulate-rh,lateralorbitofrontal-rh,superiorparietal-lh,temporalpole-rh
bankssts-lh,0.1826086956521739,0.03768115942028986,0.11884057971014493,0.12173913043478261,0.12173913043478261,0.1072463768115942,0.19710144927536233,0.11304347826086956
caudalanteriorcingulate-lh,0.09004739336492891,0.14218009478672985,0.14691943127962084,0.13744075829383887,0.14691943127962084,0.14218009478672985,0.07109004739336493,0.12322274881516587
cuneus-lh,0.12072892938496584,0.05694760820045558,0.15034168564920272,0.15261958997722094,0.15261958997722094,0.14123006833712984,0.10478359908883828,0.12072892938496584
frontalpole-rh,0.12705882352941175,0.05411764705882353,0.14823529411764705,0.15058823529411763,0.15058823529411763,0.13647058823529412,0.11058823529411765,0.1223529411764706
isthmuscingulate-rh,0.12244897959183673,0.05668934240362812,0.14965986394557823,0.15192743764172337,0.15192743764172337,0.14058956916099774,0.10657596371882086,0.12018140589569161
lateralorbitofrontal-rh,0.11835748792270531,0.057971014492753624,0.1497584541062802,0.15217391304347827,0.15217391304347827,0.14009661835748793,0.10144927536231885,0.1280193236714976
superiorparietal-lh,0.18791946308724833,0.030201342281879196,0.11409395973154363,0.1174496644295302,0.1174496644295302,0.10067114093959731,0.22483221476510068,0.10738255033557047
temporalpole-rh,0.1384180790960452,0.05649717514124294,0.1384180790960452,0.14124293785310735,0.14124293785310735,0.1271186440677966,0.12429378531073447,0.1327683615819209
