,bankssts-lh,fusiform-rh,inferiortemporal-lh,lateraloccipital-lh,lateraloccipital-rh,parahippocampal-lh,superiortemporal-lh,transversetemporal-lh
bankssts-lh,0.2649402390438247,0.00398406374501992,0.0,0.14342629482071714,0.00597609561752988,0.1693227091633466,0.199203187250996,0.21314741035856574
fusiform-rh,0.0074487895716946,0.5009310986964618,0.0,0.0,0.49162011173184356,0.0,0.0,0.0
inferiortemporal-lh,0.030303030303030304,0.0,0.6262626262626263,0.16161616161616163,0.0,0.1111111111111111,0.0707070707070707,0.0
lateraloccipital-lh,0.18007662835249041,0.0,0.034482758620689655,0.22030651340996169,0.0,0.22413793103448276,0.21264367816091953,0.12835249042145594
lateraloccipital-rh,0.00998003992015968,0.44510978043912175,0.0,0.0,0.5449101796407185,0.0,0.0,0.0
parahippocampal-lh,0.20076481835564053,0.0,0.015296367112810707,0.18929254302103252,0.0,0.22179732313575526,0.22179732313575526,0.15105162523900573
superiortemporal-lh,0.23018867924528302,0.0,0.0037735849056603774,0.1660377358490566,0.0,0.19245283018867926,0.2320754716981132,0.17547169811320754
transversetemporal-lh,0.22015915119363394,0.0,0.010610079575596816,0.1246684350132626,0.0,0.14588859416445624,0.1830238726790451,0.3156498673740053
