,Fp1,F4,Fp2,AF7,AFz,F1,FC3,FC4
Fp1,0.26904761904761904,0.0,0.2357142857142857,0.2357142857142857,0.25952380952380955,0.0,0.0,0.0
F4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.2584856396866841,0.0,0.2558746736292428,0.22715404699738903,0.2584856396866841,0.0,0.0,0.0
AF7,0.25831202046035806,0.0,0.22762148337595908,0.2710997442455243,0.24296675191815856,0.0,0.0,0.0
AFz,0.2622549019607843,0.0,0.2426470588235294,0.22794117647058823,0.26715686274509803,0.0,0.0,0.0
F1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
FC3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
