,TP10,T8,F4,F8,Fp2,AF7,P1,PO8
TP10,0.4666666666666667,0.0,0.5333333333333333,0.0,0.0,0.0,0.0,0.0
T8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F4,0.12727272727272726,0.0,0.8727272727272727,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.6050420168067226,0.0,0.0,0.0,0.3949579831932773
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
PO8,0.0,0.0,0.0,0.44954128440366975,0.0,0.0,0.0,0.5504587155963303
