,F4,Fp2,AF7,AF3,P1,P2,FC4,AF4
F4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.3684210526315789,0.22807017543859648,0.0,0.0,0.0,0.38596491228070173,0.017543859649122806
AF7,0.0,0.3333333333333333,0.30952380952380953,0.0,0.0,0.0,0.3333333333333333,0.023809523809523808
AF3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC4,0.0,0.3088235294117647,0.19117647058823528,0.0,0.0,0.0,0.4852941176470588,0.014705882352941176
AF4,0.0,0.2857142857142857,0.2857142857142857,0.0,0.0,0.0,0.2857142857142857,0.14285714285714285
