,F4,Fp2,AF7,AF3,P1,P2,FC4,AF4
F4,0.7071129707112971,0.0041841004184100415,0.0041841004184100415,0.2384937238493724,0.04602510460251046,0.0,0.0,0.0
Fp2,0.0,0.5347593582887701,0.12834224598930483,0.0,0.0392156862745098,0.035650623885918005,0.11942959001782531,0.14260249554367202
AF7,0.0,0.3067226890756303,0.5126050420168067,0.0,0.09243697478991597,0.004201680672268907,0.06302521008403361,0.02100840336134454
AF3,0.14805194805194805,0.0,0.0,0.7922077922077922,0.0,0.0,0.012987012987012988,0.046753246753246755
P1,0.0547945205479452,0.15753424657534246,0.15753424657534246,0.0,0.6301369863013698,0.0,0.0,0.0
P2,0.0,0.14685314685314685,0.0,0.0,0.0,0.4125874125874126,0.23076923076923078,0.2097902097902098
FC4,0.0,0.1111111111111111,0.022222222222222223,0.011965811965811967,0.0,0.05641025641025641,0.48034188034188036,0.31794871794871793
AF4,0.0,0.1166429587482219,0.005689900426742532,0.02702702702702703,0.0,0.04267425320056899,0.26884779516358465,0.5391180654338549
