,Fp1,F4,Fp2,AF7,AFz,F1,FC3,FC4
Fp1,0.4444444444444444,0.0,0.08888888888888889,0.0,0.0,0.0,0.4666666666666667,0.0
F4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.35714285714285715,0.0,0.2857142857142857,0.0,0.0,0.0,0.35714285714285715,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC3,0.32786885245901637,0.0,0.06557377049180328,0.0,0.0,0.0,0.6065573770491803,0.0
FC4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
