,Fp1,FT9,TP10,T8,F4,AF7,AF3,AFz
Fp1,0.5906432748538012,0.21637426900584794,0.19298245614035087,0.0,0.0,0.0,0.0,0.0
FT9,0.16666666666666666,0.4238095238095238,0.29523809523809524,0.0,0.0,0.023809523809523808,0.09047619047619047,0.0
TP10,0.2012987012987013,0.4025974025974026,0.3961038961038961,0.0,0.0,0.0,0.0,0.0
T8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.015463917525773196,0.0,0.0,0.0,0.4896907216494845,0.4948453608247423,0.0
AF3,0.0,0.07172995780590717,0.0,0.0,0.0,0.4050632911392405,0.5232067510548524,0.0
AFz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
