,F4,Fp2,AF7,AF3,P1,P2,FC4,AF4
F4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
AF3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P2,0.0,0.0,0.0,0.0,0.0,0.65,0.2,0.15
FC4,0.0,0.0,0.0,0.0,0.0,0.38235294117647056,0.35294117647058826,0.2647058823529412
AF4,0.0,0.0,0.0,0.0,0.0,0.3448275862068966,0.3448275862068966,0.3103448275862069
