,F4,Fp2,AF7,AF3,P1,P2,FC4,AF4
F4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.6222222222222222,0.022222222222222223,0.0,0.0,0.0,0.0,0.35555555555555557
AF7,0.0,0.375,0.25,0.0,0.0,0.0,0.0,0.375
AF3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF4,0.0,0.4925373134328358,0.029850746268656716,0.0,0.0,0.0,0.0,0.47761194029850745
