,F4,Fp2,AF7,AF3,P1,P2,FC4,AF4
F4,0.7083333333333334,0.0,0.0,0.2916666666666667,0.0,0.0,0.0,0.0
Fp2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF3,0.5333333333333333,0.0,0.0,0.4666666666666667,0.0,0.0,0.0,0.0
P1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
