,TP10,T8,F4,F8,Fp2,AF7,P1,PO8
TP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T8,0.0,0.6818181818181818,0.0,0.0,0.0,0.13636363636363635,0.0,0.18181818181818182
F4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.35,0.0,0.0,0.0,0.3,0.0,0.35
P1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO8,0.0,0.391304347826087,0.0,0.0,0.0,0.2608695652173913,0.0,0.34782608695652173
