,frontalpole-lh,frontalpole-rh,fusiform-rh,isthmuscingulate-rh,lateraloccipital-rh,parahippocampal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
frontalpole-lh,0.43157894736842106,0.13157894736842105,0.0,0.0,0.0,0.0,0.4368421052631579,0.0
frontalpole-rh,0.33783783783783783,0.32432432432432434,0.0,0.0,0.0,0.0,0.33783783783783783,0.0
fusiform-rh,0.0,0.0,0.4793814432989691,0.0,0.18041237113402062,0.3402061855670103,0.0,0.0
isthmuscingulate-rh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lateraloccipital-rh,0.0,0.0,0.4117647058823529,0.0,0.4,0.18823529411764706,0.0,0.0
parahippocampal-rh,0.0,0.0,0.43870967741935485,0.0,0.11612903225806452,0.44516129032258067,0.0,0.0
rostralanteriorcingulate-lh,0.3029197080291971,0.09124087591240876,0.0,0.0,0.0,0.0,0.5620437956204379,0.043795620437956206
rostralanteriorcingulate-rh,0.0,0.0,0.0,0.0,0.0,0.0,0.09009009009009009,0.9099099099099099
