,frontalpole-lh,frontalpole-rh,fusiform-rh,isthmuscingulate-rh,lateraloccipital-rh,paracentral-lh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
frontalpole-lh,0.5339673913043478,0.0,0.11141304347826086,0.13179347826086957,0.11277173913043478,0.0,0.0,0.11005434782608696
frontalpole-rh,0.0,0.44247104247104246,0.0,0.013899613899613899,0.0,0.0,0.2478764478764479,0.29575289575289576
fusiform-rh,0.05680317040951123,0.0,0.3949801849405548,0.23249669749009247,0.3157199471598415,0.0,0.0,0.0
isthmuscingulate-rh,0.06352201257861635,0.013836477987421384,0.22012578616352202,0.36666666666666664,0.22075471698113208,0.06855345911949685,0.030817610062893082,0.015723270440251572
lateraloccipital-rh,0.05623787976729153,0.0,0.3063994828700711,0.22947640594699417,0.4078862314156432,0.0,0.0,0.0
paracentral-lh,0.0,0.0,0.0,0.3758620689655172,0.0,0.6241379310344828,0.0,0.0
rostralanteriorcingulate-lh,0.0,0.2909579230080573,0.0,0.04028648164726947,0.0,0.0,0.41450313339301703,0.25425246195165624
rostralanteriorcingulate-rh,0.06183206106870229,0.2969465648854962,0.0,0.017557251908396947,0.0,0.0,0.2152671755725191,0.4083969465648855
