,caudalmiddlefrontal-lh,parsopercularis-lh,parstriangularis-rh,postcentral-rh,precentral-rh,rostralmiddlefrontal-lh,superiorparietal-lh,superiorparietal-rh
caudalmiddlefrontal-lh,0.6785714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.32142857142857145
parsopercularis-lh,0.0,0.39285714285714285,0.14285714285714285,0.0,0.10714285714285714,0.2642857142857143,0.09285714285714286,0.0
parstriangularis-rh,0.0,0.08870967741935484,0.29838709677419356,0.0967741935483871,0.24596774193548387,0.10887096774193548,0.16129032258064516,0.0
postcentral-rh,0.0,0.0,0.16296296296296298,0.3333333333333333,0.1925925925925926,0.08888888888888889,0.2222222222222222,0.0
precentral-rh,0.0,0.07112970711297072,0.25523012552301255,0.11715481171548117,0.26359832635983266,0.1087866108786611,0.18410041841004185,0.0
rostralmiddlefrontal-lh,0.0,0.1912568306010929,0.14754098360655737,0.06557377049180328,0.13114754098360656,0.33879781420765026,0.12568306010928962,0.0
superiorparietal-lh,0.0,0.06701030927835051,0.1958762886597938,0.15463917525773196,0.21649484536082475,0.12886597938144329,0.23711340206185566,0.0
superiorparietal-rh,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855
