,caudalmiddlefrontal-lh,caudalmiddlefrontal-rh,inferiorparietal-rh,parsopercularis-lh,parstriangularis-rh,rostralmiddlefrontal-lh,superiorparietal-rh,superiortemporal-rh
caudalmiddlefrontal-lh,0.2980132450331126,0.046357615894039736,0.06622516556291391,0.13245033112582782,0.1390728476821192,0.13245033112582782,0.10596026490066225,0.07947019867549669
caudalmiddlefrontal-rh,0.09183673469387756,0.22448979591836735,0.23469387755102042,0.0,0.02040816326530612,0.0,0.19387755102040816,0.23469387755102042
inferiorparietal-rh,0.10714285714285714,0.19642857142857142,0.22321428571428573,0.0,0.044642857142857144,0.0,0.19642857142857142,0.23214285714285715
parsopercularis-lh,0.22093023255813954,0.0,0.0,0.47674418604651164,0.0,0.29069767441860467,0.0,0.011627906976744186
parstriangularis-rh,0.13768115942028986,0.0,0.021739130434782608,0.0,0.5144927536231884,0.0,0.12318840579710146,0.2028985507246377
rostralmiddlefrontal-lh,0.24358974358974358,0.0,0.0,0.32051282051282054,0.0,0.4230769230769231,0.0,0.01282051282051282
superiorparietal-rh,0.125,0.11805555555555555,0.1388888888888889,0.0,0.13194444444444445,0.0,0.2777777777777778,0.20833333333333334
superiortemporal-rh,0.07909604519774012,0.11864406779661017,0.13559322033898305,0.011299435028248588,0.1694915254237288,0.011299435028248588,0.1807909604519774,0.2937853107344633
