,Fp1,TP10,AFz,F1,P1,AF8,AF4,F2
Fp1,0.23645320197044334,0.0,0.22167487684729065,0.0,0.11822660098522167,0.2019704433497537,0.22167487684729065,0.0
TP10,0.0,0.37,0.0,0.26,0.0,0.0,0.0,0.37
AFz,0.22842639593908629,0.0,0.2233502538071066,0.0,0.1218274111675127,0.20812182741116753,0.2182741116751269,0.0
F1,0.0,0.3287671232876712,0.0,0.3287671232876712,0.0,0.0,0.0,0.3424657534246575
P1,0.20491803278688525,0.0,0.20491803278688525,0.0,0.18032786885245902,0.20491803278688525,0.20491803278688525,0.0
AF8,0.22395833333333334,0.0,0.22395833333333334,0.0,0.125,0.20833333333333334,0.21875,0.0
AF4,0.23,0.0,0.225,0.0,0.12,0.205,0.22,0.0
F2,0.0,0.35789473684210527,0.0,0.2736842105263158,0.0,0.0,0.0,0.3684210526315789
