,Fp1,F7,TP10,FT10,F4,P1,PO4,AF8
Fp1,0.2564102564102564,0.2564102564102564,0.0,0.0,0.1794871794871795,0.0,0.0,0.3076923076923077
F7,0.25,0.25,0.0,0.0,0.2,0.0,0.025,0.275
TP10,0.0,0.0,0.34615384615384615,0.23076923076923078,0.0,0.36538461538461536,0.057692307692307696,0.0
FT10,0.0,0.0,0.23636363636363636,0.2909090909090909,0.0,0.32727272727272727,0.14545454545454545,0.0
F4,0.1794871794871795,0.20512820512820512,0.0,0.05128205128205128,0.23076923076923078,0.05128205128205128,0.07692307692307693,0.20512820512820512
P1,0.0,0.0,0.22727272727272727,0.19318181818181818,0.0,0.48863636363636365,0.09090909090909091,0.0
PO4,0.0,0.0,0.14285714285714285,0.2857142857142857,0.02857142857142857,0.2857142857142857,0.2571428571428571,0.0
AF8,0.171875,0.171875,0.0,0.0,0.140625,0.0,0.015625,0.5
