,Fp1,TP10,AFz,F1,P1,AF8,AF4,F2
Fp1,0.23259691538140892,0.11213005418924551,0.2113380575239683,0.008336807002917883,0.0633597332221759,0.15339724885368905,0.2130054189245519,0.005835764902042517
TP10,0.14011720831113478,0.3090037293553543,0.16409163558870538,0.03995737879595099,0.04421949920085243,0.08950452850293021,0.14597762386787427,0.06712839637719765
AFz,0.217560553633218,0.1323529411764706,0.23572664359861592,0.00043252595155709344,0.04757785467128028,0.16003460207612458,0.20631487889273356,0.0
F1,0.013390139987827145,0.04625684723067559,0.0018259281801582471,0.332318928788801,0.24345709068776628,0.05234327449786975,0.01399878271454656,0.29640900791235547
P1,0.07990074441687345,0.04813895781637717,0.05707196029776675,0.19205955334987593,0.29280397022332505,0.06997518610421836,0.07642679900744417,0.18362282878411912
AF8,0.18140929535232383,0.08295852073963018,0.1839080459770115,0.044977511244377814,0.06996501749125437,0.2593703148425787,0.16141929035482258,0.015992003998001
AF4,0.22293814432989692,0.11984536082474227,0.20919243986254296,0.007731958762886598,0.06142611683848797,0.14175257731958762,0.23067010309278352,0.006443298969072165
F2,0.011264080100125156,0.07947434292866083,0.0018773466833541927,0.30100125156445556,0.23779724655819776,0.01877346683354193,0.013141426783479349,0.33667083854818525
