,Fp1,FT10,F8,Fp2,AF7,AFz,P1,AF8
Fp1,0.24242424242424243,0.0,0.0,0.23737373737373738,0.13636363636363635,0.1717171717171717,0.0,0.21212121212121213
FT10,0.0,0.5053763440860215,0.15053763440860216,0.0,0.03225806451612903,0.0,0.3118279569892473,0.0
F8,0.0,0.21875,0.6875,0.0,0.0,0.0,0.09375,0.0
Fp2,0.24242424242424243,0.0,0.0,0.23737373737373738,0.13636363636363635,0.1717171717171717,0.0,0.21212121212121213
AF7,0.14925373134328357,0.024875621890547265,0.0,0.14925373134328357,0.30845771144278605,0.19900497512437812,0.009950248756218905,0.15920398009950248
AFz,0.18617021276595744,0.0,0.0,0.18085106382978725,0.18617021276595744,0.2393617021276596,0.0,0.2074468085106383
P1,0.0,0.3448275862068966,0.08045977011494253,0.0,0.011494252873563218,0.0,0.5632183908045977,0.0
AF8,0.1941747572815534,0.0,0.0,0.18932038834951456,0.15048543689320387,0.18446601941747573,0.0,0.2815533980582524
