,Fp1,FT10,F8,Fp2,AF7,AFz,P1,AF8
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.55,0.0,0.0,0.0,0.0,0.45,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P1,0.0,0.5263157894736842,0.0,0.0,0.0,0.0,0.47368421052631576,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
