,Fp1,FT10,F8,Fp2,AF7,AFz,P1,AF8
Fp1,0.2807017543859649,0.0,0.0,0.2631578947368421,0.10526315789473684,0.17543859649122806,0.0,0.17543859649122806
FT10,0.0,0.5333333333333333,0.0,0.0,0.0,0.0,0.4666666666666667,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.2857142857142857,0.0,0.0,0.26785714285714285,0.10714285714285714,0.17857142857142858,0.0,0.16071428571428573
AF7,0.28,0.0,0.0,0.28,0.24,0.2,0.0,0.0
AFz,0.2631578947368421,0.0,0.0,0.2631578947368421,0.07894736842105263,0.23684210526315788,0.0,0.15789473684210525
P1,0.0,0.5333333333333333,0.0,0.0,0.0,0.0,0.4666666666666667,0.0
AF8,0.25806451612903225,0.0,0.0,0.22580645161290322,0.0,0.12903225806451613,0.0,0.3870967741935484
