,caudalmiddlefrontal-lh,caudalmiddlefrontal-rh,inferiorparietal-rh,parstriangularis-rh,precentral-rh,superiorfrontal-lh,superiortemporal-rh,supramarginal-lh
caudalmiddlefrontal-lh,0.38571428571428573,0.17142857142857143,0.0,0.12857142857142856,0.04285714285714286,0.0,0.02857142857142857,0.24285714285714285
caudalmiddlefrontal-rh,0.25,0.3611111111111111,0.0,0.041666666666666664,0.125,0.0,0.09722222222222222,0.125
inferiorparietal-rh,0.0,0.0,0.8461538461538461,0.0,0.0,0.15384615384615385,0.0,0.0
parstriangularis-rh,0.23684210526315788,0.02631578947368421,0.0,0.39473684210526316,0.05263157894736842,0.0,0.05263157894736842,0.23684210526315788
precentral-rh,0.14893617021276595,0.23404255319148937,0.0,0.0851063829787234,0.2553191489361702,0.0,0.1702127659574468,0.10638297872340426
superiorfrontal-lh,0.0,0.0,0.13333333333333333,0.0,0.0,0.8666666666666667,0.0,0.0
superiortemporal-rh,0.1282051282051282,0.1794871794871795,0.0,0.10256410256410256,0.23076923076923078,0.0,0.2564102564102564,0.10256410256410256
supramarginal-lh,0.34,0.1,0.0,0.18,0.04,0.0,0.04,0.3
