,caudalmiddlefrontal-lh,caudalmiddlefrontal-rh,inferiorparietal-rh,parstriangularis-rh,precentral-rh,superiorfrontal-lh,superiortemporal-rh,supramarginal-lh
caudalmiddlefrontal-lh,0.28125,0.03125,0.0,0.28125,0.0625,0.0,0.0625,0.28125
caudalmiddlefrontal-rh,0.11538461538461539,0.19230769230769232,0.0,0.11538461538461539,0.23076923076923078,0.0,0.23076923076923078,0.11538461538461539
inferiorparietal-rh,0.0,0.0,0.8181818181818182,0.0,0.0,0.18181818181818182,0.0,0.0
parstriangularis-rh,0.28125,0.03125,0.0,0.28125,0.0625,0.0,0.0625,0.28125
precentral-rh,0.125,0.1875,0.0,0.125,0.21875,0.0,0.21875,0.125
superiorfrontal-lh,0.0,0.0,0.16666666666666666,0.0,0.0,0.8333333333333334,0.0,0.0
superiortemporal-rh,0.11764705882352941,0.17647058823529413,0.0,0.11764705882352941,0.23529411764705882,0.0,0.23529411764705882,0.11764705882352941
supramarginal-lh,0.28125,0.03125,0.0,0.28125,0.0625,0.0,0.0625,0.28125
