,caudalmiddlefrontal-lh,caudalmiddlefrontal-rh,inferiorparietal-rh,postcentral-rh,precentral-rh,superiorfrontal-rh,superiortemporal-rh,supramarginal-rh
caudalmiddlefrontal-lh,0.1864406779661017,0.13559322033898305,0.0,0.15254237288135594,0.1694915254237288,0.01694915254237288,0.1694915254237288,0.1694915254237288
caudalmiddlefrontal-rh,0.16129032258064516,0.16129032258064516,0.0,0.1774193548387097,0.16129032258064516,0.0,0.16129032258064516,0.1774193548387097
inferiorparietal-rh,0.0,0.0,0.5142857142857142,0.0,0.0,0.4857142857142857,0.0,0.0
postcentral-rh,0.16666666666666666,0.15151515151515152,0.0,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.18181818181818182
precentral-rh,0.1896551724137931,0.13793103448275862,0.0,0.15517241379310345,0.1724137931034483,0.0,0.1724137931034483,0.1724137931034483
superiorfrontal-rh,0.0,0.0,0.5135135135135135,0.0,0.0,0.4864864864864865,0.0,0.0
superiortemporal-rh,0.1896551724137931,0.13793103448275862,0.0,0.15517241379310345,0.1724137931034483,0.0,0.1724137931034483,0.1724137931034483
supramarginal-rh,0.1875,0.140625,0.0,0.15625,0.171875,0.0,0.171875,0.171875
