,FT9,TP9,TP10,FT10,F8,AF7,FC4,AF8
FT9,0.391304347826087,0.043478260869565216,0.43478260869565216,0.0,0.043478260869565216,0.08695652173913043,0.0,0.0
TP9,0.25,0.125,0.25,0.0,0.125,0.25,0.0,0.0
TP10,0.3448275862068966,0.034482758620689655,0.5172413793103449,0.0,0.034482758620689655,0.06896551724137931,0.0,0.0
FT10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.25,0.125,0.25,0.0,0.125,0.25,0.0,0.0
AF7,0.3,0.1,0.3,0.0,0.1,0.2,0.0,0.0
FC4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
