,FT9,TP10,T8,FT10,AF7,C1,FT8,AF8
FT9,0.2,0.0,0.0,0.4,0.0,0.4,0.0,0.0
TP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T8,0.0,0.0,0.41304347826086957,0.0,0.2826086956521739,0.0,0.30434782608695654,0.0
FT10,0.02857142857142857,0.0,0.0,0.5428571428571428,0.0,0.42857142857142855,0.0,0.0
AF7,0.0,0.0,0.32,0.0,0.34,0.0,0.34,0.0
C1,0.03333333333333333,0.0,0.0,0.5,0.0,0.4666666666666667,0.0,0.0
FT8,0.0,0.0,0.3404255319148936,0.0,0.3191489361702128,0.0,0.3404255319148936,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
