,FT9,P7,O2,P4,FC6,Fp2,PO4,F6
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC6,0.0,0.0,0.0,0.0,0.5576923076923077,0.0,0.4423076923076923,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.5686274509803921,0.0,0.43137254901960786
PO4,0.0,0.0,0.0,0.0,0.5227272727272727,0.0,0.4772727272727273,0.0
F6,0.0,0.0,0.0,0.0,0.0,0.5238095238095238,0.0,0.47619047619047616
