,FT9,P7,O2,P4,FC6,Fp2,PO4,F6
FT9,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0
P7,0.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0
O2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.875,0.125,0.0
PO4,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0
F6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
