,FT9,P7,O2,P4,FC6,Fp2,PO4,F6
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P7,0.0,0.36363636363636365,0.0,0.45454545454545453,0.18181818181818182,0.0,0.0,0.0
O2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P4,0.0,0.125,0.0,0.8125,0.0625,0.0,0.0,0.0
FC6,0.0,0.375,0.0,0.375,0.25,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
F6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
