,FT9,P7,O2,P4,FC6,Fp2,PO4,F6
FT9,0.3972602739726027,0.0,0.0,0.3150684931506849,0.2876712328767123,0.0,0.0,0.0
P7,0.0,0.24,0.2,0.0,0.0,0.28,0.24,0.04
O2,0.0,0.23809523809523808,0.21428571428571427,0.0,0.0,0.2619047619047619,0.23809523809523808,0.047619047619047616
P4,0.359375,0.0,0.0,0.328125,0.3125,0.0,0.0,0.0
FC6,0.3448275862068966,0.0,0.0,0.3275862068965517,0.3275862068965517,0.0,0.0,0.0
Fp2,0.0,0.18309859154929578,0.14084507042253522,0.0,0.0,0.4507042253521127,0.19718309859154928,0.028169014084507043
PO4,0.0,0.24528301886792453,0.18867924528301888,0.0,0.0,0.2830188679245283,0.24528301886792453,0.03773584905660377
F6,0.0,0.21428571428571427,0.21428571428571427,0.0,0.0,0.21428571428571427,0.21428571428571427,0.14285714285714285
