,Fp1,TP9,P7,FT10,Fp2,AF7,AF3,C6
Fp1,0.5,0.0,0.125,0.0,0.375,0.0,0.0,0.0
TP9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
P7,0.35294117647058826,0.0,0.35294117647058826,0.0,0.29411764705882354,0.0,0.0,0.0
FT10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.48,0.0,0.12,0.0,0.4,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
C6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
