,FT9,P7,O2,P4,FC6,Fp2,PO4,F6
FT9,0.2222222222222222,0.2777777777777778,0.2777777777777778,0.0,0.0,0.2222222222222222,0.0,0.0
P7,0.1111111111111111,0.3611111111111111,0.4166666666666667,0.0,0.0,0.1111111111111111,0.0,0.0
O2,0.08888888888888889,0.3111111111111111,0.5111111111111111,0.0,0.0,0.08888888888888889,0.0,0.0
P4,0.0,0.0,0.0,0.3870967741935484,0.25806451612903225,0.0,0.0967741935483871,0.25806451612903225
FC6,0.0,0.0,0.0,0.24,0.32,0.0,0.12,0.32
Fp2,0.2222222222222222,0.2777777777777778,0.2777777777777778,0.0,0.0,0.2222222222222222,0.0,0.0
PO4,0.0,0.0,0.0,0.2,0.3,0.0,0.2,0.3
F6,0.0,0.0,0.0,0.24,0.32,0.0,0.12,0.32
