,Fp1,FT9,TP9,P3,Fp2,AF7,AFz,AF8
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.5211267605633803,0.0,0.0,0.0,0.4788732394366197,0.0,0.0
TP9,0.0,0.0,0.21787709497206703,0.18994413407821228,0.16759776536312848,0.0,0.2011173184357542,0.22346368715083798
P3,0.0,0.0,0.22023809523809523,0.20833333333333334,0.16666666666666666,0.0,0.19642857142857142,0.20833333333333334
Fp2,0.0,0.0,0.19863013698630136,0.17123287671232876,0.21232876712328766,0.0,0.21232876712328766,0.2054794520547945
AF7,0.0,0.4457831325301205,0.0,0.0,0.0,0.5542168674698795,0.0,0.0
AFz,0.0,0.0,0.20710059171597633,0.17751479289940827,0.1893491124260355,0.0,0.21301775147928995,0.21301775147928995
AF8,0.0,0.0,0.21022727272727273,0.18181818181818182,0.17613636363636365,0.0,0.21022727272727273,0.2215909090909091
