,Fp1,FT9,TP9,P3,Fp2,AF7,AFz,AF8
Fp1,0.2784090909090909,0.0,0.0,0.05113636363636364,0.2840909090909091,0.08522727272727272,0.2897727272727273,0.011363636363636364
FT9,0.0,0.5445544554455446,0.297029702970297,0.0594059405940594,0.0,0.0,0.0,0.09900990099009901
TP9,0.0,0.3670886075949367,0.379746835443038,0.10126582278481013,0.0,0.0,0.0,0.1518987341772152
P3,0.1375,0.05,0.075,0.25,0.175,0.0,0.15,0.1625
Fp2,0.255,0.0,0.0,0.06,0.29,0.075,0.295,0.025
AF7,0.24561403508771928,0.0,0.0,0.0,0.24561403508771928,0.24561403508771928,0.2631578947368421,0.0
AFz,0.2602040816326531,0.0,0.0,0.05102040816326531,0.2857142857142857,0.07653061224489796,0.3112244897959184,0.015306122448979591
AF8,0.06060606060606061,0.12121212121212122,0.15151515151515152,0.22727272727272727,0.10606060606060606,0.0,0.07575757575757576,0.25757575757575757
