,Fp1,FT9,TP9,P3,Fp2,AF7,AFz,AF8
Fp1,0.75,0.0,0.0,0.0,0.25,0.0,0.0,0.0
FT9,0.0,0.5151515151515151,0.48484848484848486,0.0,0.0,0.0,0.0,0.0
TP9,0.0,0.4666666666666667,0.5333333333333333,0.0,0.0,0.0,0.0,0.0
P3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Fp2,0.5714285714285714,0.0,0.0,0.0,0.42857142857142855,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
