,Fp1,Fz,F4,Fp2,AF7,AFz,F6,AF8
Fp1,0.2909090909090909,0.0,0.0,0.21818181818181817,0.23636363636363636,0.10303030303030303,0.15151515151515152,0.0
Fz,0.0,0.34146341463414637,0.34146341463414637,0.0,0.0,0.0,0.0,0.3170731707317073
F4,0.0,0.13761467889908258,0.44036697247706424,0.0,0.0,0.009174311926605505,0.0,0.41284403669724773
Fp2,0.2642857142857143,0.0,0.0,0.25,0.2357142857142857,0.11428571428571428,0.1357142857142857,0.0
AF7,0.2692307692307692,0.0,0.0,0.21794871794871795,0.26282051282051283,0.08333333333333333,0.16666666666666666,0.0
AFz,0.2,0.0,0.04,0.18666666666666668,0.14666666666666667,0.26666666666666666,0.09333333333333334,0.06666666666666667
F6,0.24545454545454545,0.0,0.0,0.2,0.24545454545454545,0.08181818181818182,0.22727272727272727,0.0
AF8,0.0,0.13513513513513514,0.42342342342342343,0.0,0.0,0.02702702702702703,0.0,0.4144144144144144
