,Fp1,Fz,F3,F7,FT9,FC5,FC1,C3,T7,TP9,CP5,CP1,Pz,P3,P7,O1,Oz,O2,P4,P8,TP10,CP6,CP2,Cz,C4,T8,FT10,FC6,FC2,F4,F8,Fp2,AF7,AF3,AFz,F1,F5,FT7,FC3,C1,C5,TP7,CP3,P1,P5,PO7,PO3,POz,PO4,PO8,P6,P2,CPz,CP4,TP8,C6,C2,FC4,FT8,F6,AF8,AF4,FCz
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fz,0.0,0.07790368271954674,0.0,0.0,0.0,0.0,0.06373937677053824,0.0,0.0,0.021246458923512748,0.0,0.0339943342776204,0.0,0.0,0.0,0.0,0.031161473087818695,0.007082152974504249,0.0679886685552408,0.0,0.0,0.042492917847025496,0.0,0.04815864022662889,0.0,0.0,0.0,0.0,0.0,0.0,0.07932011331444759,0.0,0.0,0.0708215297450425,0.0,0.0,0.05099150141643059,0.0,0.03541076487252125,0.0,0.0,0.0,0.042492917847025496,0.04107648725212465,0.0,0.0,0.046742209631728045,0.0,0.0,0.046742209631728045,0.0,0.0,0.0,0.0,0.046742209631728045,0.0,0.014164305949008499,0.05099150141643059,0.0,0.0,0.08073654390934844,0.0,0.0
F3,0.0,0.0,0.07306889352818371,0.0709812108559499,0.05010438413361169,0.0,0.0,0.0,0.0,0.0,0.031315240083507306,0.0,0.05636743215031315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0709812108559499,0.0,0.0,0.0,0.0,0.0,0.0,0.06680584551148225,0.04592901878914405,0.05010438413361169,0.0,0.0,0.07306889352818371,0.0,0.0,0.0,0.0,0.0,0.0,0.033402922755741124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03966597077244259,0.0,0.0,0.06680584551148225,0.05010438413361169,0.0,0.0709812108559499,0.0,0.0,0.0,0.0,0.0,0.07515657620041753,0.0,0.07515657620041753,0.0
F7,0.0,0.0,0.07346938775510205,0.07551020408163266,0.04897959183673469,0.0,0.0,0.0,0.0,0.0,0.030612244897959183,0.0,0.05510204081632653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07346938775510205,0.0,0.0,0.0,0.0,0.0,0.0,0.0673469387755102,0.044897959183673466,0.04897959183673469,0.0,0.0,0.07551020408163266,0.0,0.0,0.0,0.0,0.0,0.0,0.0326530612244898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03877551020408163,0.0,0.0,0.0653061224489796,0.04897959183673469,0.0,0.07346938775510205,0.0,0.0,0.0,0.0,0.0,0.07551020408163266,0.0,0.07142857142857142,0.0
FT9,0.0,0.0,0.06349206349206349,0.06349206349206349,0.06084656084656084,0.0,0.0,0.0,0.0,0.0,0.03968253968253968,0.0,0.06349206349206349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06349206349206349,0.0,0.0,0.0,0.0,0.0,0.0,0.06349206349206349,0.0582010582010582,0.05555555555555555,0.0,0.0,0.06349206349206349,0.0,0.0,0.0,0.0,0.0,0.0,0.042328042328042326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047619047619047616,0.0,0.0,0.06349206349206349,0.06084656084656084,0.0,0.06349206349206349,0.0,0.0,0.0,0.0,0.0,0.06349206349206349,0.0,0.06349206349206349,0.0
FC5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC1,0.0,0.06717557251908397,0.0,0.0,0.0,0.0,0.06564885496183206,0.0,0.0,0.022900763358778626,0.0,0.0366412213740458,0.0,0.0,0.0,0.0,0.03358778625954199,0.007633587786259542,0.06564885496183206,0.0,0.0,0.04580152671755725,0.0,0.051908396946564885,0.0,0.0,0.0,0.0,0.0,0.0,0.06717557251908397,0.0,0.0,0.06717557251908397,0.0,0.0,0.05343511450381679,0.0,0.03816793893129771,0.0,0.0,0.0,0.04580152671755725,0.044274809160305344,0.0,0.0,0.04885496183206107,0.0,0.0,0.050381679389312976,0.0,0.0,0.0,0.0,0.050381679389312976,0.0,0.015267175572519083,0.05343511450381679,0.0,0.0,0.06870229007633588,0.0,0.0
C3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.0,0.05084745762711865,0.0,0.0,0.0,0.0,0.05084745762711865,0.0,0.0,0.04745762711864407,0.0,0.05084745762711865,0.0,0.0,0.0,0.0,0.03728813559322034,0.01694915254237288,0.05084745762711865,0.0,0.0,0.05084745762711865,0.0,0.05084745762711865,0.0,0.0,0.0,0.0,0.0,0.0,0.05084745762711865,0.0,0.0,0.05084745762711865,0.0,0.0,0.05084745762711865,0.0,0.05084745762711865,0.0,0.0,0.0,0.05084745762711865,0.05084745762711865,0.0,0.0,0.05084745762711865,0.0,0.0,0.05084745762711865,0.0,0.0,0.0,0.0,0.05084745762711865,0.0,0.03389830508474576,0.05084745762711865,0.0,0.0,0.05084745762711865,0.0,0.0
