,frontalpole-lh,frontalpole-rh,insula-rh,lateralorbitofrontal-rh,medialorbitofrontal-lh,medialorbitofrontal-rh,rostralanteriorcingulate-rh,temporalpole-rh
frontalpole-lh,0.24523570712136408,0.14142427281845538,0.06268806419257773,0.0667001003009027,0.08876629889669008,0.14343029087261785,0.13640922768304914,0.11534603811434303
frontalpole-rh,0.09930178432893716,0.19239720713731576,0.0899922420480993,0.09775019394879751,0.13964313421256788,0.1373157486423584,0.13964313421256788,0.10395655546935609
insula-rh,0.05412371134020619,0.10927835051546392,0.19690721649484536,0.16082474226804125,0.14948453608247422,0.09432989690721649,0.11185567010309279,0.1231958762886598
lateralorbitofrontal-rh,0.056455571919489446,0.11192930780559647,0.1566028473244968,0.20814923907707414,0.1482572410407462,0.09327442317133039,0.1173294059891998,0.10800196367206677
medialorbitofrontal-lh,0.06585570469798657,0.1417785234899329,0.12961409395973153,0.13464765100671142,0.18456375838926176,0.12038590604026846,0.11577181208053691,0.10738255033557047
medialorbitofrontal-rh,0.11311269375785504,0.1596145789694177,0.08504398826979472,0.08881441139505655,0.129451193967323,0.17050691244239632,0.1378299120234604,0.11562630917469627
rostralanteriorcingulate-rh,0.10424548129466163,0.15258511979823455,0.09878100042034468,0.10970996216897856,0.1223203026481715,0.13030685161832703,0.17990752416981926,0.1021437578814628
temporalpole-rh,0.09662716499544212,0.12397447584320875,0.1162260711030082,0.10619872379216044,0.12123974475843209,0.1244302643573382,0.11349134001823154,0.19781221513217867
