,frontalpole-lh,frontalpole-rh,insula-rh,lateralorbitofrontal-rh,medialorbitofrontal-lh,medialorbitofrontal-rh,rostralanteriorcingulate-rh,temporalpole-rh
frontalpole-lh,0.24750830564784054,0.18272425249169436,0.04318936877076412,0.04318936877076412,0.07475083056478406,0.15448504983388706,0.19435215946843853,0.059800664451827246
frontalpole-rh,0.11893203883495146,0.24271844660194175,0.07402912621359223,0.07281553398058252,0.12742718446601942,0.12014563106796117,0.15776699029126215,0.08616504854368932
insula-rh,0.0351493848857645,0.09666080843585237,0.24956063268892795,0.13532513181019332,0.14235500878734622,0.070298769771529,0.07908611599297012,0.19156414762741653
lateralorbitofrontal-rh,0.04592901878914405,0.1127348643006263,0.16910229645093947,0.1649269311064718,0.162839248434238,0.081419624217119,0.0918580375782881,0.17118997912317327
medialorbitofrontal-lh,0.060842433697347896,0.14508580343213728,0.1357254290171607,0.12792511700468018,0.1934477379095164,0.09204368174726989,0.0998439937597504,0.14508580343213728
medialorbitofrontal-rh,0.13744075829383887,0.16903633491311215,0.07266982622432859,0.07109004739336493,0.10268562401263823,0.17851500789889416,0.18009478672985782,0.08846761453396525
rostralanteriorcingulate-rh,0.14304812834224598,0.18850267379679145,0.06818181818181818,0.06684491978609626,0.09358288770053476,0.14572192513368984,0.21256684491978609,0.08155080213903744
temporalpole-rh,0.04792332268370607,0.10383386581469649,0.17731629392971246,0.12939297124600638,0.14217252396166133,0.07987220447284345,0.0878594249201278,0.23162939297124602
