,entorhinal-lh,frontalpole-lh,frontalpole-rh,parahippocampal-lh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,temporalpole-lh,transversetemporal-rh
entorhinal-lh,0.6840490797546013,0.05828220858895705,0.0,0.09049079754601227,0.0705521472392638,0.09049079754601227,0.006134969325153374,0.0
frontalpole-lh,0.037934668071654375,0.5500526870389885,0.0916754478398314,0.11801896733403583,0.11064278187565858,0.06322444678609063,0.02845100105374078,0.0
frontalpole-rh,0.0,0.0984251968503937,0.4671916010498688,0.05380577427821522,0.1679790026246719,0.09580052493438321,0.011811023622047244,0.10498687664041995
parahippocampal-lh,0.08263473053892216,0.12215568862275449,0.046706586826347304,0.5425149700598803,0.12095808383233533,0.08502994011976048,0.0,0.0
rostralanteriorcingulate-lh,0.04397705544933078,0.10038240917782026,0.11854684512428298,0.0965583173996176,0.4321223709369025,0.2084130019120459,0.0,0.0
rostralanteriorcingulate-rh,0.0718954248366013,0.06535947712418301,0.06862745098039216,0.07734204793028322,0.21350762527233116,0.4793028322440087,0.023965141612200435,0.0
temporalpole-lh,0.006734006734006734,0.045454545454545456,0.011784511784511785,0.0,0.0,0.03367003367003367,0.9023569023569024,0.0
transversetemporal-rh,0.0,0.0,0.14311926605504588,0.0,0.0,0.0,0.0,0.8568807339449541
