,caudalanteriorcingulate-lh,entorhinal-lh,frontalpole-lh,frontalpole-rh,parahippocampal-lh,rostralanteriorcingulate-rh,temporalpole-rh,transversetemporal-rh
caudalanteriorcingulate-lh,0.44351851851851853,0.0,0.21203703703703702,0.19537037037037036,0.000925925925925926,0.14629629629629629,0.0,0.001851851851851852
entorhinal-lh,0.0,0.6708542713567839,0.04396984924623116,0.0,0.25125628140703515,0.0,0.032663316582914576,0.001256281407035176
frontalpole-lh,0.27109111361079863,0.031496062992125984,0.4668166479190101,0.10573678290213723,0.0,0.11586051743532058,0.0,0.008998875140607425
frontalpole-rh,0.22033898305084745,0.0,0.08898305084745763,0.5021186440677966,0.015889830508474576,0.11122881355932203,0.057203389830508475,0.00423728813559322
parahippocampal-lh,0.0,0.2418379685610641,0.0,0.010882708585247884,0.7122128174123338,0.0,0.03506650544135429,0.0
rostralanteriorcingulate-rh,0.20024125452352232,0.0,0.12907117008443908,0.1218335343787696,0.0,0.4957780458383595,0.038600723763570564,0.014475271411338963
temporalpole-rh,0.0,0.038408779149519894,0.0,0.06858710562414266,0.04252400548696845,0.04663923182441701,0.7585733882030178,0.04526748971193416
transversetemporal-rh,0.0,0.006198347107438017,0.012396694214876033,0.012396694214876033,0.0,0.02066115702479339,0.05165289256198347,0.8966942148760331
