,frontalpole-lh,frontalpole-rh,insula-rh,lateralorbitofrontal-rh,medialorbitofrontal-lh,medialorbitofrontal-rh,rostralanteriorcingulate-rh,temporalpole-rh
frontalpole-lh,0.15637530072173217,0.13793103448275862,0.07939053728949479,0.08580593424218123,0.10585404971932638,0.15477145148356056,0.12429831595829992,0.15557337610264635
frontalpole-rh,0.09795412275263485,0.15251084934903905,0.1060136391816491,0.11469311841289523,0.1370117792932424,0.14135151890886546,0.12833230006199628,0.12213267203967762
insula-rh,0.06199854121079504,0.11451495258935084,0.175054704595186,0.1714077315827863,0.15244347191830782,0.10430342815463166,0.12545587162654998,0.09482129832239242
lateralorbitofrontal-rh,0.06418219461697723,0.11663216011042098,0.1642512077294686,0.1766735679779158,0.15458937198067632,0.10420979986197378,0.12422360248447205,0.09523809523809523
medialorbitofrontal-lh,0.07306501547987616,0.1281733746130031,0.13746130030959752,0.1479876160990712,0.1653250773993808,0.12012383900928793,0.12693498452012383,0.10092879256965945
medialorbitofrontal-rh,0.11070780399274047,0.147005444646098,0.09497882637628555,0.10102843315184513,0.12704174228675136,0.15849969751966123,0.12764670296430733,0.13309134906231096
rostralanteriorcingulate-rh,0.09108527131782945,0.13113695090439276,0.11886304909560723,0.12532299741602068,0.14018087855297157,0.1285529715762274,0.14728682170542637,0.11757105943152454
temporalpole-rh,0.12084993359893759,0.13745019920318724,0.09561752988047809,0.10092961487383798,0.11752988047808766,0.14807436918990705,0.12881806108897742,0.150730411686587
