,Fp1,Fz,F3,F7,FT9,FC5,FC1,C3,T7,TP9,CP5,CP1,Pz,P3,P7,O1,Oz,O2,P4,P8,TP10,CP6,CP2,Cz,C4,T8,FT10,FC6,FC2,F4,F8,AF7,AF3,AFz,F1,F5,FT7,FC3,C1,C5,TP7,CP3,P1,PO7,PO3,POz,PO4,PO8,P6,P2,CPz,CP4,TP8,C6,C2,FC4,FT8,F6,AF8,AF4,F2,FCz
Fp1,0.07184466019417475,0.0,0.04660194174757282,0.0,0.0,0.0,0.009708737864077669,0.02524271844660194,0.0,0.0,0.0,0.017475728155339806,0.04466019417475728,0.04854368932038835,0.05825242718446602,0.07766990291262135,0.015533980582524271,0.017475728155339806,0.0,0.0,0.0,0.0,0.06407766990291262,0.07766990291262135,0.038834951456310676,0.017475728155339806,0.0,0.011650485436893204,0.007766990291262136,0.0,0.0,0.03300970873786408,0.0,0.04660194174757282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06601941747572816,0.011650485436893204,0.009708737864077669,0.005825242718446602,0.011650485436893204,0.0,0.027184466019417475,0.02524271844660194,0.0,0.0,0.0,0.0,0.0,0.0,0.05048543689320388,0.062135922330097085,0.0
Fz,0.001996007984031936,0.08383233532934131,0.001996007984031936,0.0,0.041916167664670656,0.0,0.0,0.001996007984031936,0.001996007984031936,0.01996007984031936,0.015968063872255488,0.0,0.0,0.0,0.0,0.0,0.001996007984031936,0.0,0.029940119760479042,0.031936127744510975,0.031936127744510975,0.0,0.001996007984031936,0.0,0.0,0.0,0.043912175648702596,0.0,0.0,0.021956087824351298,0.03992015968063872,0.0,0.04790419161676647,0.001996007984031936,0.0,0.0,0.0,0.02594810379241517,0.001996007984031936,0.005988023952095809,0.0718562874251497,0.013972055888223553,0.08582834331337326,0.0,0.08782435129740519,0.0,0.003992015968063872,0.003992015968063872,0.005988023952095809,0.003992015968063872,0.08383233532934131,0.003992015968063872,0.001996007984031936,0.027944111776447105,0.08782435129740519,0.0,0.015968063872255488,0.0,0.0,0.0,0.0,0.043912175648702596
F3,0.0589622641509434,0.0,0.054245283018867926,0.0,0.0,0.0,0.01179245283018868,0.030660377358490566,0.0,0.0,0.0,0.02122641509433962,0.049528301886792456,0.05188679245283019,0.05660377358490566,0.0589622641509434,0.018867924528301886,0.014150943396226415,0.0,0.0,0.0,0.0,0.054245283018867926,0.0589622641509434,0.04481132075471698,0.018867924528301886,0.0,0.014150943396226415,0.009433962264150943,0.0,0.0,0.04009433962264151,0.0,0.054245283018867926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05660377358490566,0.014150943396226415,0.01179245283018868,0.0047169811320754715,0.014150943396226415,0.0,0.0330188679245283,0.030660377358490566,0.0,0.0,0.0,0.0,0.0,0.0,0.05660377358490566,0.05660377358490566,0.0
F7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.06162464985994398,0.0,0.0,0.05322128851540616,0.0,0.0,0.0,0.0028011204481792717,0.028011204481792718,0.022408963585434174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036414565826330535,0.04201680672268908,0.04201680672268908,0.0,0.0,0.0,0.0,0.0,0.056022408963585436,0.0,0.0,0.03081232492997199,0.05322128851540616,0.0,0.058823529411764705,0.0,0.0,0.0,0.0,0.036414565826330535,0.0028011204481792717,0.008403361344537815,0.06162464985994398,0.0196078431372549,0.06162464985994398,0.0,0.06162464985994398,0.0,0.0028011204481792717,0.0028011204481792717,0.008403361344537815,0.0028011204481792717,0.06162464985994398,0.0028011204481792717,0.0,0.0392156862745098,0.06162464985994398,0.0,0.022408963585434174,0.0,0.0,0.0,0.0,0.056022408963585436
FC5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC1,0.04310344827586207,0.0,0.04310344827586207,0.0,0.0,0.0,0.034482758620689655,0.04310344827586207,0.0,0.0,0.0,0.04310344827586207,0.04310344827586207,0.04310344827586207,0.04310344827586207,0.04310344827586207,0.04310344827586207,0.0,0.0,0.0,0.0,0.0,0.04310344827586207,0.04310344827586207,0.04310344827586207,0.008620689655172414,0.0,0.04310344827586207,0.0,0.0,0.0,0.04310344827586207,0.0,0.04310344827586207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04310344827586207,0.034482758620689655,0.02586206896551724,0.0,0.034482758620689655,0.0,0.04310344827586207,0.04310344827586207,0.0,0.0,0.0,0.0,0.0,0.0,0.04310344827586207,0.04310344827586207,0.0
C3,0.05017921146953405,0.0,0.05017921146953405,0.0,0.0,0.0,0.017921146953405017,0.043010752688172046,0.0,0.0,0.0,0.03225806451612903,0.043010752688172046,0.043010752688172046,0.05017921146953405,0.05017921146953405,0.02867383512544803,0.007168458781362007,0.0,0.0,0.0,0.0,0.05017921146953405,0.05017921146953405,0.043010752688172046,0.014336917562724014,0.0,0.021505376344086023,0.007168458781362007,0.0,0.0,0.04659498207885305,0.0,0.05017921146953405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05017921146953405,0.021505376344086023,0.017921146953405017,0.0,0.021505376344086023,0.0,0.04659498207885305,0.043010752688172046,0.0,0.0,0.0,0.0,0.0,0.0,0.05017921146953405,0.05017921146953405,0.0
T7,0.0,0.041666666666666664,0.0,0.0,0.041666666666666664,0.0,0.0,0.0,0.020833333333333332,0.041666666666666664,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.0,0.0,0.041666666666666664,0.041666666666666664,0.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.041666666666666664,0.020833333333333332,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.0,0.041666666666666664,0.0,0.0,0.0,0.041666666666666664,0.0,0.041666666666666664,0.0,0.0,0.041666666666666664,0.041666666666666664,0.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.041666666666666664
TP9,0.0,0.04888888888888889,0.0,0.0,0.04888888888888889,0.0,0.0,0.0,0.0044444444444444444,0.04,0.035555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044444444444444446,0.04888888888888889,0.04888888888888889,0.0,0.0,0.0,0.0,0.0,0.04888888888888889,0.0,0.0,0.044444444444444446,0.04888888888888889,0.0,0.04888888888888889,0.0,0.0,0.0,0.0,0.04888888888888889,0.0044444444444444444,0.013333333333333334,0.04888888888888889,0.03111111111111111,0.04888888888888889,0.0,0.04888888888888889,0.0,0.0,0.0,0.013333333333333334,0.0,0.04888888888888889,0.0,0.0,0.04888888888888889,0.04888888888888889,0.0,0.035555555555555556,0.0,0.0,0.0,0.0,0.04888888888888889
