,entorhinal-lh,frontalpole-lh,frontalpole-rh,inferiortemporal-lh,middletemporal-lh,rostralanteriorcingulate-lh,temporalpole-lh,temporalpole-rh
entorhinal-lh,0.48732394366197185,0.0,0.02535211267605634,0.2140845070422535,0.16056338028169015,0.02535211267605634,0.061971830985915494,0.02535211267605634
frontalpole-lh,0.0,0.5872235872235873,0.23587223587223588,0.0,0.0,0.11302211302211303,0.02702702702702703,0.036855036855036855
frontalpole-rh,0.0200445434298441,0.20935412026726058,0.6146993318485523,0.0,0.0,0.1091314031180401,0.0022271714922048997,0.044543429844097995
inferiortemporal-lh,0.17974683544303796,0.0,0.0,0.5113924050632911,0.020253164556962026,0.02278481012658228,0.25569620253164554,0.010126582278481013
middletemporal-lh,0.19881305637982197,0.0,0.0,0.008902077151335312,0.6439169139465876,0.0712166172106825,0.04154302670623145,0.03560830860534125
rostralanteriorcingulate-lh,0.041237113402061855,0.11082474226804123,0.12371134020618557,0.030927835051546393,0.06443298969072164,0.595360824742268,0.0,0.03350515463917526
temporalpole-lh,0.047752808988764044,0.033707865168539325,0.008426966292134831,0.24719101123595505,0.06460674157303371,0.0056179775280898875,0.5533707865168539,0.03932584269662921
temporalpole-rh,0.05442176870748299,0.034013605442176874,0.05102040816326531,0.0,0.061224489795918366,0.047619047619047616,0.027210884353741496,0.7244897959183674
