,cuneus-rh,frontalpole-lh,frontalpole-rh,lingual-rh,medialorbitofrontal-lh,parahippocampal-rh,pericalcarine-lh,pericalcarine-rh
cuneus-rh,0.46102819237147596,0.04643449419568822,0.011608623548922056,0.09950248756218906,0.04809286898839138,0.06965174129353234,0.13598673300165837,0.12769485903814262
frontalpole-lh,0.06513409961685823,0.49233716475095785,0.05555555555555555,0.0,0.29693486590038315,0.0,0.07279693486590039,0.017241379310344827
frontalpole-rh,0.014534883720930232,0.13662790697674418,0.5726744186046512,0.0,0.20930232558139536,0.0,0.06686046511627906,0.0
lingual-rh,0.12126865671641791,0.0,0.0,0.4869402985074627,0.0,0.20335820895522388,0.03731343283582089,0.15111940298507462
medialorbitofrontal-lh,0.03697183098591549,0.28169014084507044,0.09859154929577464,0.0,0.4823943661971831,0.0,0.06338028169014084,0.03697183098591549
parahippocampal-rh,0.08842105263157894,0.0,0.0,0.20421052631578948,0.0,0.5936842105263158,0.042105263157894736,0.07157894736842105
pericalcarine-lh,0.16382978723404254,0.07872340425531915,0.03829787234042553,0.03829787234042553,0.10425531914893617,0.03829787234042553,0.4297872340425532,0.10851063829787234
pericalcarine-rh,0.1696969696969697,0.012121212121212121,0.0,0.15757575757575756,0.030303030303030304,0.08080808080808081,0.08282828282828283,0.4666666666666667
