,entorhinal-rh,inferiortemporal-rh,parahippocampal-rh,parsopercularis-rh,parsorbitalis-rh,temporalpole-lh,temporalpole-rh,transversetemporal-rh
entorhinal-rh,0.6025878003696857,0.1589648798521257,0.06839186691312385,0.0073937153419593345,0.03512014787430684,0.014787430683918669,0.09057301293900184,0.022181146025878003
inferiortemporal-rh,0.1900990099009901,0.4415841584158416,0.053465346534653464,0.0,0.02574257425742574,0.031683168316831684,0.201980198019802,0.055445544554455446
parahippocampal-rh,0.09269662921348315,0.08146067415730338,0.7528089887640449,0.0,0.019662921348314606,0.0,0.0,0.05337078651685393
parsopercularis-rh,0.012698412698412698,0.0031746031746031746,0.0,0.8444444444444444,0.06349206349206349,0.0761904761904762,0.0,0.0
parsorbitalis-rh,0.02535211267605634,0.04225352112676056,0.02535211267605634,0.059154929577464786,0.7577464788732394,0.028169014084507043,0.008450704225352112,0.05352112676056338
temporalpole-lh,0.04739336492890995,0.04739336492890995,0.0,0.04739336492890995,0.014218009478672985,0.6990521327014217,0.06398104265402843,0.08056872037914692
temporalpole-rh,0.16455696202531644,0.2379746835443038,0.0,0.0,0.0,0.07088607594936709,0.5037974683544304,0.02278481012658228
transversetemporal-rh,0.029045643153526972,0.07883817427385892,0.06431535269709543,0.0,0.04564315352697095,0.08506224066390042,0.022821576763485476,0.6742738589211619
