,entorhinal-lh,frontalpole-lh,frontalpole-rh,inferiortemporal-lh,inferiortemporal-rh,middletemporal-lh,temporalpole-lh,temporalpole-rh
entorhinal-lh,0.40947075208913647,0.0,0.0,0.1392757660167131,0.04735376044568245,0.09749303621169916,0.2479108635097493,0.0584958217270195
frontalpole-lh,0.0,0.9386973180076629,0.022988505747126436,0.007662835249042145,0.0,0.011494252873563218,0.0,0.019157088122605363
frontalpole-rh,0.0,0.07602339181286549,0.8947368421052632,0.0,0.0,0.0,0.0,0.029239766081871343
inferiortemporal-lh,0.15966386554621848,0.0,0.0,0.4957983193277311,0.028011204481792718,0.047619047619047616,0.23529411764705882,0.03361344537815126
inferiortemporal-rh,0.026402640264026403,0.0,0.0,0.0165016501650165,0.6303630363036303,0.0231023102310231,0.033003300330033,0.2706270627062706
middletemporal-lh,0.0763888888888889,0.020833333333333332,0.0,0.03125,0.03819444444444445,0.59375,0.125,0.11458333333333333
temporalpole-lh,0.20082815734989648,0.0,0.0,0.16770186335403728,0.033126293995859216,0.07453416149068323,0.4865424430641822,0.037267080745341616
temporalpole-rh,0.03359173126614987,0.012919896640826873,0.025839793281653745,0.025839793281653745,0.23772609819121446,0.06201550387596899,0.031007751937984496,0.5710594315245479
