,F3,FT9,C3,P4,AF7,AF3,FT7,AF8
F3,0.40066225165562913,0.19315673289183222,0.01379690949227373,0.03200883002207505,0.28200883002207505,0.06070640176600441,0.017660044150110375,0.0
FT9,0.2335958005249344,0.39829396325459315,0.015748031496062992,0.05249343832020997,0.19225721784776903,0.08792650918635171,0.01968503937007874,0.0
C3,0.01616031027795734,0.01616031027795734,0.37297996121525534,0.11053652230122818,0.01616031027795734,0.12087912087912088,0.15643180349062702,0.19069166127989656
P4,0.03699059561128527,0.05141065830721003,0.10595611285266458,0.31724137931034485,0.034482758620689655,0.2746081504702194,0.07774294670846395,0.10156739811912226
AF7,0.304921968787515,0.1722689075630252,0.015006002400960384,0.033013205282112844,0.3877551020408163,0.06782713085234093,0.01920768307322929,0.0
AF3,0.061375661375661375,0.07354497354497354,0.09735449735449736,0.23544973544973544,0.06296296296296296,0.3100529100529101,0.08042328042328042,0.07883597883597884
FT7,0.029878618113912233,0.029878618113912233,0.223155929038282,0.11391223155929038,0.029878618113912233,0.1400560224089636,0.33426704014939307,0.09897292250233426
AF8,0.0,0.0,0.25107851596203623,0.13546160483175151,0.0,0.12251941328731665,0.091458153580673,0.3994823123382226
