,FC5,T8,FC6,F8,AF7,AF3,CP4,FT8
FC5,0.40878378378378377,0.0,0.1891891891891892,0.0,0.09121621621621621,0.1858108108108108,0.125,0.0
T8,0.0,0.5324675324675324,0.0,0.0,0.0,0.0,0.0,0.4675324675324675
FC6,0.26851851851851855,0.0,0.25925925925925924,0.0,0.11574074074074074,0.18981481481481483,0.16666666666666666,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.2109375,0.0,0.1796875,0.0,0.203125,0.2109375,0.1953125,0.0
AF3,0.2669902912621359,0.0,0.1796116504854369,0.0,0.13106796116504854,0.25728155339805825,0.1650485436893204,0.0
CP4,0.21764705882352942,0.0,0.2,0.0,0.1588235294117647,0.21176470588235294,0.21176470588235294,0.0
FT8,0.0,0.48717948717948717,0.0,0.0,0.0,0.0,0.0,0.5128205128205128
