,bankssts-rh,entorhinal-lh,frontalpole-rh,fusiform-lh,lingual-lh,parahippocampal-lh,temporalpole-lh,transversetemporal-rh
bankssts-rh,0.8575498575498576,0.008547008547008548,0.0,0.0,0.045584045584045586,0.0,0.06267806267806268,0.02564102564102564
entorhinal-lh,0.006435006435006435,0.5431145431145431,0.05662805662805663,0.13127413127413126,0.023166023166023165,0.11969111969111969,0.11196911196911197,0.007722007722007722
frontalpole-rh,0.0,0.12903225806451613,0.8035190615835777,0.04985337243401759,0.0,0.017595307917888565,0.0,0.0
fusiform-lh,0.0,0.13829787234042554,0.011968085106382979,0.4095744680851064,0.07845744680851063,0.2473404255319149,0.11303191489361702,0.0013297872340425532
lingual-lh,0.0288659793814433,0.04742268041237113,0.002061855670103093,0.09690721649484536,0.6041237113402061,0.14432989690721648,0.04742268041237113,0.0288659793814433
parahippocampal-lh,0.0,0.13237221494102228,0.002621231979030144,0.23328964613368283,0.10353866317169069,0.41284403669724773,0.10091743119266056,0.014416775884665793
temporalpole-lh,0.02674591381872214,0.16047548291233285,0.0,0.1337295690936107,0.031203566121842496,0.1277860326894502,0.5007429420505201,0.019316493313521546
transversetemporal-rh,0.021912350597609563,0.01593625498007968,0.0,0.00597609561752988,0.027888446215139442,0.025896414342629483,0.029880478087649404,0.8725099601593626
