,bankssts-lh,entorhinal-lh,fusiform-lh,lingual-lh,parahippocampal-lh,parahippocampal-rh,temporalpole-rh,transversetemporal-rh
bankssts-lh,0.6819047619047619,0.0761904761904762,0.05714285714285714,0.01904761904761905,0.05904761904761905,0.024761904761904763,0.049523809523809526,0.03238095238095238
entorhinal-lh,0.04920049200492005,0.5116851168511685,0.16236162361623616,0.12423124231242312,0.14022140221402213,0.0012300123001230013,0.01107011070110701,0.0
fusiform-lh,0.027090694935217905,0.15429917550058891,0.3498233215547703,0.24028268551236748,0.2226148409893993,0.005889281507656066,0.0,0.0
lingual-lh,0.009296148738379814,0.12084993359893759,0.26693227091633465,0.42231075697211157,0.17397078353253653,0.005312084993359893,0.0,0.0013280212483399733
parahippocampal-lh,0.028678304239401497,0.15211970074812967,0.2456359102244389,0.19077306733167082,0.3790523690773067,0.003740648379052369,0.0,0.0
parahippocampal-rh,0.02131782945736434,0.005813953488372093,0.005813953488372093,0.003875968992248062,0.001937984496124031,0.8488372093023255,0.05426356589147287,0.05813953488372093
temporalpole-rh,0.05172413793103448,0.013409961685823755,0.0,0.0,0.0,0.06130268199233716,0.7586206896551724,0.11494252873563218
transversetemporal-rh,0.029345372460496615,0.0,0.0,0.0,0.0,0.07223476297968397,0.14221218961625282,0.7562076749435666
