,caudalmiddlefrontal-lh,parstriangularis-rh,postcentral-lh,postcentral-rh,rostralmiddlefrontal-lh,superiorparietal-lh,superiorparietal-rh,supramarginal-lh
caudalmiddlefrontal-lh,0.68,0.0,0.12,0.04,0.12,0.0,0.04,0.0
parstriangularis-rh,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
postcentral-lh,0.17857142857142858,0.0,0.75,0.0,0.03571428571428571,0.0,0.03571428571428571,0.0
postcentral-rh,0.0967741935483871,0.0,0.0,0.3548387096774194,0.0,0.3225806451612903,0.16129032258064516,0.06451612903225806
rostralmiddlefrontal-lh,0.15789473684210525,0.0,0.10526315789473684,0.0,0.7368421052631579,0.0,0.0,0.0
superiorparietal-lh,0.02127659574468085,0.0,0.0,0.23404255319148937,0.0,0.5531914893617021,0.1276595744680851,0.06382978723404255
superiorparietal-rh,0.023809523809523808,0.0,0.07142857142857142,0.14285714285714285,0.0,0.11904761904761904,0.4523809523809524,0.19047619047619047
supramarginal-lh,0.0,0.0,0.041666666666666664,0.08333333333333333,0.0,0.10416666666666667,0.25,0.5208333333333334
