,caudalmiddlefrontal-lh,caudalmiddlefrontal-rh,postcentral-lh,postcentral-rh,rostralmiddlefrontal-rh,superiorparietal-lh,superiorparietal-rh,supramarginal-lh
caudalmiddlefrontal-lh,0.2857142857142857,0.08928571428571429,0.0,0.125,0.10714285714285714,0.125,0.16071428571428573,0.10714285714285714
caudalmiddlefrontal-rh,0.06741573033707865,0.21348314606741572,0.0,0.19101123595505617,0.20224719101123595,0.10112359550561797,0.19101123595505617,0.033707865168539325
postcentral-lh,0.0625,0.0,0.9375,0.0,0.0,0.0,0.0,0.0
postcentral-rh,0.08536585365853659,0.13414634146341464,0.0,0.2073170731707317,0.23170731707317074,0.10975609756097561,0.1951219512195122,0.036585365853658534
rostralmiddlefrontal-rh,0.08571428571428572,0.14285714285714285,0.0,0.2,0.2571428571428571,0.1,0.18571428571428572,0.02857142857142857
superiorparietal-lh,0.12962962962962962,0.1111111111111111,0.0,0.16666666666666666,0.16666666666666666,0.18518518518518517,0.2037037037037037,0.037037037037037035
superiorparietal-rh,0.10112359550561797,0.12359550561797752,0.0,0.19101123595505617,0.19101123595505617,0.14606741573033707,0.21348314606741572,0.033707865168539325
supramarginal-lh,0.14634146341463414,0.0975609756097561,0.0,0.12195121951219512,0.0975609756097561,0.07317073170731707,0.12195121951219512,0.34146341463414637
