,caudalmiddlefrontal-lh,caudalmiddlefrontal-rh,postcentral-rh,precentral-rh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiorfrontal-lh,superiortemporal-lh
caudalmiddlefrontal-lh,0.3333333333333333,0.09722222222222222,0.09722222222222222,0.09722222222222222,0.09722222222222222,0.09722222222222222,0.08333333333333333,0.09722222222222222
caudalmiddlefrontal-rh,0.05405405405405406,0.18018018018018017,0.12612612612612611,0.11711711711711711,0.11711711711711711,0.14414414414414414,0.10810810810810811,0.15315315315315314
postcentral-rh,0.0375,0.09375,0.24375,0.10625,0.075,0.1625,0.15625,0.125
precentral-rh,0.05660377358490566,0.14150943396226415,0.1509433962264151,0.18867924528301888,0.09433962264150944,0.16981132075471697,0.10377358490566038,0.09433962264150944
rostralmiddlefrontal-lh,0.046511627906976744,0.10077519379844961,0.08527131782945736,0.06976744186046512,0.2713178294573643,0.11627906976744186,0.06976744186046512,0.24031007751937986
rostralmiddlefrontal-rh,0.041379310344827586,0.11724137931034483,0.16551724137931034,0.11724137931034483,0.1103448275862069,0.18620689655172415,0.12413793103448276,0.13793103448275862
superiorfrontal-lh,0.043795620437956206,0.0948905109489051,0.19708029197080293,0.10218978102189781,0.072992700729927,0.15328467153284672,0.1897810218978102,0.145985401459854
superiortemporal-lh,0.03614457831325301,0.0963855421686747,0.1144578313253012,0.05421686746987952,0.20481927710843373,0.1144578313253012,0.10843373493975904,0.2710843373493976
