,caudalmiddlefrontal-rh,inferiorparietal-rh,parsopercularis-lh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiorparietal-lh,superiortemporal-lh,supramarginal-lh
caudalmiddlefrontal-rh,0.13194444444444445,0.125,0.10416666666666667,0.11805555555555555,0.13194444444444445,0.125,0.1388888888888889,0.125
inferiorparietal-rh,0.13380281690140844,0.1267605633802817,0.09859154929577464,0.11971830985915492,0.13380281690140844,0.1267605633802817,0.13380281690140844,0.1267605633802817
parsopercularis-lh,0.12871287128712872,0.1188118811881188,0.13861386138613863,0.10891089108910891,0.12871287128712872,0.1188118811881188,0.13861386138613863,0.1188118811881188
rostralmiddlefrontal-lh,0.13043478260869565,0.13043478260869565,0.09420289855072464,0.12318840579710146,0.13043478260869565,0.13043478260869565,0.13043478260869565,0.13043478260869565
rostralmiddlefrontal-rh,0.13194444444444445,0.125,0.10416666666666667,0.11805555555555555,0.13194444444444445,0.125,0.1388888888888889,0.125
superiorparietal-lh,0.13380281690140844,0.1267605633802817,0.09859154929577464,0.11971830985915492,0.13380281690140844,0.1267605633802817,0.13380281690140844,0.1267605633802817
superiortemporal-lh,0.13194444444444445,0.125,0.10416666666666667,0.11805555555555555,0.13194444444444445,0.125,0.1388888888888889,0.125
supramarginal-lh,0.13380281690140844,0.1267605633802817,0.09859154929577464,0.11971830985915492,0.13380281690140844,0.1267605633802817,0.13380281690140844,0.1267605633802817
