,caudalmiddlefrontal-lh,caudalmiddlefrontal-rh,postcentral-rh,precentral-rh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiorfrontal-lh,superiortemporal-lh
caudalmiddlefrontal-lh,0.1111111111111111,0.12962962962962962,0.12962962962962962,0.12962962962962962,0.12962962962962962,0.12962962962962962,0.1111111111111111,0.12962962962962962
caudalmiddlefrontal-rh,0.08333333333333333,0.1388888888888889,0.1111111111111111,0.125,0.1527777777777778,0.1527777777777778,0.08333333333333333,0.1527777777777778
postcentral-rh,0.09230769230769231,0.13846153846153847,0.12307692307692308,0.13846153846153847,0.13846153846153847,0.13846153846153847,0.09230769230769231,0.13846153846153847
precentral-rh,0.08695652173913043,0.14492753623188406,0.11594202898550725,0.13043478260869565,0.14492753623188406,0.14492753623188406,0.08695652173913043,0.14492753623188406
rostralmiddlefrontal-lh,0.06521739130434782,0.10869565217391304,0.08695652173913043,0.09782608695652174,0.2391304347826087,0.13043478260869565,0.06521739130434782,0.20652173913043478
rostralmiddlefrontal-rh,0.07792207792207792,0.12987012987012986,0.1038961038961039,0.11688311688311688,0.16883116883116883,0.15584415584415584,0.07792207792207792,0.16883116883116883
superiorfrontal-lh,0.1111111111111111,0.12962962962962962,0.12962962962962962,0.12962962962962962,0.12962962962962962,0.12962962962962962,0.1111111111111111,0.12962962962962962
superiortemporal-lh,0.06666666666666667,0.1111111111111111,0.08888888888888889,0.1,0.2222222222222222,0.13333333333333333,0.06666666666666667,0.2111111111111111
